TS1,TS2
3.818,3.403
3.809,3.491
3.807,3.608
3.798,3.728
3.799,3.859
3.793,3.987
3.791,4.114
3.791,4.236
3.793,4.337
3.791,4.415
3.798,4.478
3.794,4.501
3.799,4.498
3.798,4.45
3.804,4.378
3.811,4.278
3.814,4.143
3.818,3.981
3.821,3.8
3.82,3.6
3.826,3.399
3.83,3.202
3.83,3.003
3.832,2.824
3.833,2.664
3.834,2.534
3.835,2.438
3.834,2.375
3.835,2.352
3.835,2.367
3.834,2.423
3.834,2.516
3.832,2.637
3.83,2.789
3.823,2.958
3.822,3.133
3.816,3.318
3.817,3.501
3.813,3.671
3.805,3.821
3.802,3.95
3.797,4.046
3.794,4.11
3.784,4.137
3.781,4.131
3.775,4.08
3.767,4
3.763,3.896
3.749,3.754
3.741,3.598
3.735,3.429
3.725,3.252
3.717,3.079
3.708,2.909
3.694,2.749
3.683,2.612
3.673,2.502
3.659,2.408
3.647,2.344
3.638,2.314
3.625,2.313
3.609,2.336
3.591,2.382
3.583,2.453
3.562,2.541
3.551,2.64
3.53,2.747
3.511,2.859
3.497,2.971
3.479,3.077
3.458,3.179
3.437,3.265
3.416,3.339
3.4,3.407
3.375,3.461
3.356,3.502
3.336,3.529
3.314,3.549
3.291,3.567
3.269,3.582
3.247,3.595
3.227,3.61
3.207,3.634
3.185,3.659
3.167,3.699
3.147,3.746
3.125,3.803
3.106,3.866
3.088,3.944
3.066,4.022
3.055,4.111
3.039,4.204
3.025,4.284
3.011,4.363
3.004,4.437
2.99,4.496
2.979,4.54
2.971,4.56
2.965,4.563
2.963,4.553
2.97,4.519
2.963,4.46
2.969,4.383
2.968,4.293
2.981,4.198
2.989,4.082
3.002,3.967
3.015,3.853
3.029,3.741
3.049,3.652
3.068,3.571
3.095,3.508
3.117,3.47
3.141,3.453
3.171,3.466
3.203,3.505
3.237,3.567
3.269,3.652
3.302,3.754
3.338,3.874
3.377,4.007
3.411,4.136
3.448,4.271
3.492,4.4
3.531,4.513
3.561,4.607
3.602,4.685
3.643,4.74
3.679,4.765
3.715,4.768
3.747,4.741
3.781,4.695
3.815,4.631
3.845,4.551
3.877,4.46
3.901,4.368
3.924,4.276
3.95,4.19
3.975,4.129
3.993,4.08
4.012,4.053
4.031,4.056
4.048,4.084
4.061,4.14
4.067,4.22
4.083,4.332
4.092,4.451
4.098,4.591
4.109,4.745
4.112,4.89
4.118,5.028
4.125,5.157
4.129,5.265
4.132,5.341
4.141,5.392
4.143,5.402
4.151,5.378
4.156,5.315
4.162,5.212
4.169,5.075
4.181,4.91
4.187,4.715
4.195,4.504
4.206,4.276
4.221,4.048
4.232,3.818
4.244,3.604
4.255,3.409
4.274,3.242
4.292,3.107
4.305,3.001
4.326,2.945
4.339,2.917
4.357,2.938
4.375,2.996
4.392,3.09
4.412,3.221
4.427,3.38
4.441,3.552
4.458,3.75
4.472,3.95
4.49,4.15
4.5,4.349
4.513,4.543
4.521,4.712
4.528,4.859
4.535,4.981
4.544,5.082
4.544,5.148
4.548,5.178
4.548,5.174
4.548,5.147
4.538,5.085
4.535,5.002
4.534,4.893
4.522,4.766
4.512,4.623
4.501,4.468
4.489,4.313
4.477,4.145
4.463,3.981
4.444,3.817
4.431,3.663
4.418,3.527
4.403,3.397
4.39,3.281
4.373,3.179
4.362,3.1
4.346,3.034
4.333,2.986
4.322,2.951
4.306,2.933
4.296,2.93
4.286,2.937
4.275,2.954
4.268,2.986
4.261,3.021
4.253,3.059
4.244,3.099
4.24,3.142
4.232,3.188
4.228,3.234
4.221,3.275
4.215,3.314
4.207,3.351
4.198,3.38
4.194,3.417
4.182,3.45
4.174,3.476
4.167,3.51
4.155,3.546
4.144,3.583
4.128,3.627
4.111,3.677
4.091,3.735
4.075,3.797
4.05,3.87
4.03,3.955
4.008,4.039
3.98,4.134
3.946,4.229
3.918,4.332
3.895,4.441
3.855,4.54
3.825,4.641
3.788,4.735
3.75,4.816
3.718,4.892
3.681,4.953
3.645,5.004
3.607,5.032
3.574,5.052
3.543,5.054
3.51,5.045
3.475,5.013
3.446,4.977
3.417,4.928
3.392,4.872
3.371,4.812
3.35,4.744
3.335,4.689
3.327,4.632
3.312,4.585
3.31,4.548
3.309,4.522
3.309,4.508
3.315,4.503
3.332,4.517
3.344,4.544
3.369,4.582
3.392,4.63
3.415,4.683
3.444,4.738
3.489,4.804
3.523,4.86
3.563,4.913
3.609,4.964
3.658,4.994
3.718,5.022
3.77,5.028
3.819,5.018
3.88,4.992
3.938,4.953
3.999,4.894
4.059,4.82
4.123,4.738
4.183,4.641
4.242,4.537
4.307,4.424
4.365,4.313
4.424,4.202
4.478,4.093
4.532,3.992
4.593,3.899
4.641,3.809
4.692,3.736
4.734,3.67
4.781,3.619
4.822,3.579
4.86,3.55
4.891,3.528
4.924,3.519
4.955,3.518
4.973,3.515
4.996,3.527
5.013,3.531
5.03,3.543
5.038,3.552
5.04,3.559
5.041,3.565
5.041,3.569
5.035,3.565
5.029,3.565
5.017,3.562
5.001,3.553
4.982,3.549
4.962,3.539
4.943,3.533
4.91,3.526
4.881,3.52
4.851,3.518
4.817,3.522
4.776,3.523
4.738,3.532
4.699,3.546
4.657,3.565
4.611,3.583
4.567,3.603
4.517,3.63
4.469,3.656
4.42,3.692
4.367,3.725
4.32,3.758
4.271,3.802
4.217,3.839
4.168,3.881
4.116,3.928
4.068,3.975
4.015,4.019
3.971,4.067
3.924,4.12
3.876,4.165
3.833,4.213
3.794,4.257
3.751,4.302
3.712,4.334
3.681,4.368
3.653,4.394
3.621,4.401
3.592,4.405
3.575,4.396
3.552,4.368
3.542,4.334
3.527,4.276
3.522,4.207
3.519,4.121
3.518,4.022
3.519,3.903
3.521,3.763
3.535,3.619
3.544,3.456
3.562,3.291
3.581,3.124
3.601,2.944
3.624,2.769
3.648,2.599
3.678,2.433
3.704,2.283
3.732,2.139
3.761,2.015
3.791,1.914
3.816,1.831
3.847,1.775
3.873,1.744
3.901,1.746
3.925,1.773
3.946,1.83
3.965,1.917
3.979,2.034
3.996,2.181
4.001,2.345
4.01,2.538
4.014,2.751
4.011,2.972
4.004,3.212
3.993,3.454
3.976,3.699
3.96,3.947
3.935,4.181
3.909,4.407
3.878,4.616
3.841,4.8
3.801,4.953
3.76,5.087
3.719,5.183
3.667,5.244
3.622,5.276
3.568,5.266
3.515,5.223
3.464,5.15
3.414,5.047
3.359,4.917
3.307,4.761
3.256,4.587
3.207,4.402
3.169,4.215
3.119,4.014
3.083,3.821
3.048,3.637
3.015,3.463
2.99,3.307
2.969,3.165
2.95,3.045
2.939,2.946
2.935,2.87
2.936,2.81
2.947,2.778
2.953,2.755
2.968,2.747
2.989,2.752
3.02,2.761
3.053,2.777
3.085,2.791
3.128,2.8
3.174,2.811
3.219,2.81
3.272,2.803
3.324,2.784
3.38,2.764
3.434,2.733
3.495,2.697
3.551,2.663
3.606,2.626
3.658,2.594
3.716,2.57
3.763,2.557
3.811,2.555
3.855,2.56
3.894,2.589
3.931,2.631
3.959,2.684
3.984,2.76
4.01,2.847
4.02,2.945
4.03,3.053
4.031,3.164
4.033,3.279
4.024,3.389
4.009,3.503
3.991,3.603
3.965,3.697
3.935,3.774
3.903,3.832
3.862,3.882
3.816,3.909
3.771,3.926
3.718,3.926
3.67,3.912
3.612,3.886
3.553,3.848
3.496,3.8
3.441,3.753
3.381,3.696
3.324,3.64
3.268,3.581
3.207,3.518
3.157,3.467
3.109,3.421
3.064,3.383
3.013,3.333
2.975,3.306
2.938,3.277
2.911,3.258
2.88,3.244
2.854,3.229
2.835,3.223
2.824,3.227
2.812,3.225
2.805,3.232
2.804,3.242
2.806,3.251
2.816,3.27
2.826,3.298
2.845,3.326
2.859,3.352
2.878,3.386
2.904,3.422
2.929,3.465
2.957,3.51
2.99,3.561
3.02,3.608
3.058,3.664
3.088,3.715
3.123,3.775
3.159,3.835
3.191,3.883
3.228,3.945
3.257,3.995
3.289,4.042
3.319,4.085
3.347,4.118
3.374,4.148
3.401,4.171
3.425,4.184
3.449,4.188
3.466,4.183
3.486,4.164
3.499,4.134
3.516,4.103
3.527,4.057
3.537,4.004
3.547,3.945
3.554,3.882
3.556,3.817
3.562,3.751
3.563,3.688
3.565,3.633
3.559,3.581
3.569,3.552
3.564,3.527
3.563,3.524
3.559,3.532
3.56,3.568
3.556,3.621
3.552,3.69
3.555,3.782
3.557,3.892
3.551,4.015
3.555,4.15
3.557,4.29
3.559,4.44
3.564,4.584
3.564,4.716
3.574,4.847
3.579,4.957
3.588,5.05
3.594,5.115
3.605,5.158
3.622,5.172
3.632,5.15
3.654,5.103
3.671,5.024
3.687,4.919
3.708,4.786
3.728,4.634
3.753,4.464
3.773,4.275
3.8,4.083
3.826,3.885
3.856,3.691
3.883,3.504
3.912,3.318
3.947,3.158
3.975,3.003
4.007,2.87
4.036,2.762
4.064,2.666
4.097,2.592
4.132,2.534
4.157,2.505
4.188,2.482
4.219,2.483
4.245,2.49
4.267,2.5
4.294,2.532
4.315,2.567
4.338,2.601
4.355,2.646
4.372,2.694
4.384,2.743
4.389,2.795
4.397,2.853
4.406,2.914
4.407,2.977
4.403,3.049
4.398,3.127
4.383,3.206
4.367,3.289
4.349,3.379
4.329,3.471
4.304,3.571
4.278,3.671
4.239,3.767
4.202,3.859
4.167,3.95
4.123,4.042
4.077,4.113
4.031,4.182
3.979,4.235
3.931,4.28
3.872,4.306
3.821,4.325
3.763,4.323
3.704,4.306
3.651,4.285
3.592,4.245
3.535,4.202
3.477,4.155
3.423,4.097
3.373,4.047
3.321,3.992
3.271,3.941
3.224,3.896
3.187,3.866
3.143,3.838
3.11,3.829
3.078,3.827
3.048,3.843
3.027,3.863
3.01,3.901
2.995,3.946
2.981,3.999
2.978,4.059
2.983,4.129
2.983,4.195
2.992,4.261
3.004,4.319
3.022,4.373
3.047,4.422
3.073,4.46
3.108,4.484
3.143,4.495
3.177,4.496
3.219,4.479
3.259,4.446
3.311,4.408
3.351,4.349
3.402,4.281
3.456,4.206
3.505,4.123
3.556,4.033
3.612,3.946
3.667,3.858
3.718,3.772
3.771,3.692
3.821,3.613
3.873,3.554
3.925,3.504
3.969,3.461
4.012,3.429
4.055,3.406
4.094,3.404
4.133,3.404
4.165,3.418
4.195,3.44
4.228,3.465
4.257,3.503
4.276,3.534
4.29,3.57
4.311,3.603
4.323,3.639
4.336,3.668
4.342,3.692
4.344,3.722
4.347,3.74
4.344,3.752
4.338,3.765
4.329,3.77
4.324,3.78
4.308,3.782
4.296,3.792
4.282,3.803
4.263,3.815
4.239,3.831
4.215,3.849
4.196,3.876
4.173,3.91
4.143,3.944
4.115,3.981
4.09,4.028
4.06,4.067
4.029,4.105
4.007,4.157
3.972,4.198
3.943,4.243
3.917,4.278
3.884,4.313
3.858,4.346
3.83,4.376
3.803,4.395
3.781,4.423
3.758,4.439
3.735,4.457
3.716,4.483
3.696,4.498
3.675,4.519
3.659,4.541
3.647,4.563
3.631,4.589
3.625,4.615
3.618,4.645
3.609,4.67
3.609,4.703
3.606,4.721
3.606,4.742
3.605,4.749
3.611,4.754
3.625,4.753
3.631,4.742
3.645,4.719
3.66,4.69
3.676,4.653
3.692,4.609
3.715,4.559
3.737,4.506
3.76,4.452
3.787,4.406
3.814,4.365
3.841,4.325
3.872,4.297
3.9,4.279
3.929,4.275
3.966,4.289
3.997,4.313
4.026,4.353
4.062,4.403
4.098,4.469
4.13,4.54
4.162,4.615
4.194,4.69
4.229,4.772
4.257,4.84
4.284,4.897
4.314,4.947
4.341,4.982
4.364,5.004
4.392,5.008
4.417,4.992
4.438,4.958
4.46,4.915
4.474,4.857
4.496,4.785
4.51,4.71
4.528,4.634
4.537,4.549
4.556,4.488
4.567,4.421
4.579,4.377
4.586,4.343
4.592,4.328
4.603,4.335
4.605,4.354
4.607,4.394
4.614,4.444
4.618,4.508
4.624,4.588
4.628,4.664
4.631,4.743
4.636,4.812
4.638,4.874
4.645,4.922
4.651,4.949
4.653,4.95
4.657,4.926
4.66,4.877
4.661,4.795
4.675,4.692
4.677,4.556
4.687,4.407
4.697,4.23
4.706,4.045
4.707,3.85
4.718,3.647
4.729,3.454
4.737,3.264
4.738,3.084
4.751,2.935
4.753,2.799
4.762,2.692
4.766,2.619
4.774,2.571
4.771,2.552
4.777,2.575
4.781,2.617
4.777,2.687
4.78,2.789
4.773,2.903
4.766,3.033
4.763,3.179
4.75,3.326
4.742,3.476
4.728,3.627
4.716,3.764
4.692,3.889
4.676,4
4.652,4.095
4.627,4.166
4.603,4.214
4.575,4.236
4.548,4.238
4.515,4.211
4.483,4.16
4.45,4.087
4.414,3.992
4.379,3.881
4.34,3.751
4.304,3.607
4.267,3.447
4.23,3.285
4.189,3.112
4.151,2.943
4.111,2.774
4.07,2.604
4.03,2.443
3.999,2.301
3.954,2.163
3.922,2.046
3.885,1.943
3.852,1.866
3.813,1.805
3.78,1.761
3.748,1.746
3.714,1.754
3.684,1.783
3.651,1.83
3.625,1.902
3.596,1.988
3.564,2.089
3.535,2.211
3.509,2.343
3.483,2.486
3.46,2.644
3.432,2.8
3.406,2.957
3.379,3.124
3.355,3.277
3.327,3.431
3.305,3.576
3.279,3.711
3.255,3.836
3.229,3.938
3.204,4.027
3.18,4.093
3.153,4.139
3.127,4.161
3.101,4.15
3.081,4.123
3.059,4.065
3.032,3.98
3.01,3.871
2.991,3.74
2.97,3.585
2.947,3.41
2.931,3.227
2.912,3.024
2.901,2.827
2.881,2.61
2.867,2.408
2.862,2.212
2.847,2.027
2.838,1.859
2.836,1.72
2.824,1.601
2.823,1.515
2.819,1.459
2.819,1.447
2.821,1.458
2.824,1.512
2.827,1.598
2.833,1.712
2.837,1.853
2.847,2.03
2.859,2.221
2.865,2.43
2.868,2.647
2.881,2.871
2.886,3.094
2.895,3.317
2.905,3.524
2.914,3.723
2.916,3.897
2.926,4.052
2.926,4.181
2.931,4.29
2.929,4.368
2.935,4.423
2.933,4.448
2.932,4.45
2.931,4.436
2.93,4.401
2.921,4.347
2.913,4.282
2.905,4.207
2.892,4.124
2.884,4.038
2.874,3.953
2.859,3.863
2.847,3.786
2.841,3.717
2.825,3.651
2.815,3.594
2.808,3.549
2.799,3.519
2.785,3.495
2.783,3.481
2.774,3.479
2.772,3.487
2.77,3.508
2.769,3.53
2.775,3.567
2.78,3.616
2.785,3.663
2.798,3.721
2.812,3.78
2.829,3.85
2.853,3.926
2.87,3.999
2.892,4.079
2.922,4.164
2.949,4.247
2.98,4.335
3.016,4.417
3.051,4.498
3.081,4.574
3.133,4.655
3.166,4.721
3.204,4.776
3.247,4.828
3.291,4.871
3.336,4.9
3.375,4.92
3.42,4.93
3.461,4.928
3.503,4.917
3.546,4.894
3.585,4.873
3.624,4.837
3.663,4.804
3.695,4.765
3.733,4.736
3.762,4.702
3.792,4.677
3.821,4.664
3.848,4.653
3.876,4.663
3.903,4.672
3.923,4.703
3.942,4.737
3.966,4.788
3.985,4.847
4.001,4.915
4.02,4.985
4.039,5.066
4.052,5.141
4.068,5.221
4.088,5.292
4.103,5.362
4.123,5.424
4.138,5.469
4.156,5.507
4.17,5.531
4.199,5.544
4.216,5.535
4.235,5.508
4.266,5.481
4.288,5.428
4.314,5.367
4.344,5.289
4.372,5.2
4.407,5.102
4.438,4.996
4.471,4.881
4.505,4.766
4.545,4.648
4.582,4.53
4.621,4.41
4.662,4.299
4.702,4.193
4.742,4.089
4.78,3.99
4.82,3.905
4.858,3.828
4.901,3.766
4.941,3.716
4.979,3.675
5.014,3.642
5.049,3.629
5.081,3.621
5.112,3.618
5.141,3.626
5.163,3.64
5.188,3.663
5.208,3.683
5.228,3.714
5.237,3.738
5.246,3.763
5.254,3.789
5.258,3.808
5.256,3.831
5.25,3.848
5.243,3.858
5.229,3.871
5.213,3.883
5.191,3.899
5.17,3.92
5.14,3.936
5.107,3.965
5.075,4.006
5.035,4.046
4.993,4.099
4.949,4.159
4.899,4.227
4.852,4.307
4.801,4.398
4.749,4.485
4.696,4.578
4.639,4.675
4.587,4.773
4.53,4.859
4.473,4.939
4.418,5.011
4.364,5.069
4.309,5.109
4.258,5.134
4.209,5.145
4.165,5.131
4.12,5.102
4.078,5.051
4.04,4.988
4.005,4.901
3.972,4.804
3.944,4.695
3.927,4.578
3.899,4.447
3.889,4.311
3.879,4.182
3.871,4.039
3.869,3.909
3.871,3.775
3.879,3.65
3.89,3.529
3.902,3.419
3.927,3.319
3.946,3.23
3.974,3.151
3.996,3.081
4.028,3.027
4.061,2.984
4.094,2.959
4.126,2.942
4.161,2.94
4.203,2.956
4.236,2.981
4.268,3.029
4.306,3.08
4.335,3.147
4.371,3.229
4.397,3.319
4.425,3.422
4.447,3.53
4.467,3.643
4.48,3.76
4.497,3.883
4.501,3.998
4.506,4.113
4.506,4.229
4.5,4.333
4.495,4.433
4.479,4.523
4.456,4.605
4.434,4.678
4.407,4.745
4.377,4.801
4.344,4.847
4.308,4.887
4.265,4.923
4.228,4.956
4.186,4.986
4.135,5.011
4.088,5.036
4.036,5.057
3.994,5.083
3.943,5.108
3.892,5.12
3.847,5.138
3.802,5.154
3.763,5.164
3.718,5.166
3.685,5.163
3.653,5.152
3.618,5.129
3.597,5.104
3.574,5.063
3.557,5.011
3.549,4.949
3.537,4.878
3.537,4.802
3.547,4.721
3.555,4.636
3.57,4.548
3.59,4.464
3.611,4.38
3.643,4.306
3.683,4.237
3.719,4.18
3.758,4.129
3.807,4.096
3.859,4.07
3.913,4.059
3.967,4.059
4.027,4.069
4.085,4.084
4.15,4.113
4.213,4.144
4.276,4.172
4.338,4.201
4.406,4.234
4.461,4.253
4.527,4.272
4.579,4.277
4.638,4.278
4.695,4.272
4.743,4.24
4.796,4.214
4.834,4.17
4.878,4.112
4.912,4.052
4.948,3.982
4.974,3.906
4.996,3.823
5.019,3.747
5.032,3.668
5.035,3.581
5.046,3.512
5.044,3.442
5.043,3.389
5.032,3.339
5.02,3.305
5.003,3.279
4.983,3.27
4.96,3.278
4.932,3.295
4.901,3.331
4.87,3.376
4.831,3.436
4.791,3.51
4.751,3.592
4.705,3.68
4.662,3.772
4.616,3.867
4.567,3.959
4.527,4.06
4.476,4.14
4.428,4.221
4.38,4.291
4.336,4.347
4.286,4.389
4.239,4.415
4.195,4.428
4.156,4.429
4.112,4.41
4.073,4.375
4.036,4.329
3.999,4.273
3.962,4.203
3.93,4.128
3.897,4.043
3.868,3.956
3.842,3.871
3.816,3.782
3.803,3.713
3.781,3.638
3.764,3.567
3.746,3.516
3.731,3.47
3.729,3.449
3.713,3.425
3.708,3.425
3.7,3.435
3.695,3.458
3.694,3.502
3.693,3.549
3.693,3.61
3.699,3.688
3.695,3.764
3.7,3.853
3.708,3.952
3.712,4.048
3.715,4.143
3.718,4.237
3.73,4.335
3.74,4.432
3.747,4.515
3.752,4.591
3.759,4.655
3.766,4.714
3.779,4.763
3.783,4.795
3.794,4.819
3.798,4.823
3.806,4.816
3.813,4.802
3.822,4.772
3.832,4.732
3.838,4.685
3.848,4.637
3.854,4.573
3.855,4.507
3.861,4.437
3.873,4.379
3.878,4.313
3.889,4.249
3.889,4.195
3.904,4.147
3.909,4.102
3.919,4.077
3.926,4.053
3.933,4.039
3.944,4.038
3.951,4.05
3.962,4.065
3.978,4.096
3.986,4.142
3.998,4.188
4.011,4.249
4.022,4.305
4.037,4.375
4.052,4.445
4.064,4.518
4.079,4.589
4.101,4.661
4.114,4.725
4.13,4.78
4.146,4.829
4.16,4.864
4.18,4.889
4.202,4.902
4.222,4.901
4.235,4.877
4.258,4.845
4.277,4.801
4.299,4.731
4.313,4.655
4.33,4.563
4.352,4.466
4.37,4.361
4.387,4.251
4.403,4.14
4.418,4.029
4.442,3.925
4.455,3.822
4.47,3.735
4.48,3.651
4.499,3.588
4.508,3.532
4.522,3.492
4.53,3.466
4.536,3.451
4.545,3.45
4.547,3.46
4.562,3.48
4.564,3.505
4.563,3.544
4.568,3.586
4.566,3.636
4.567,3.679
4.561,3.733
4.558,3.785
4.552,3.839
4.543,3.895
4.538,3.949
4.525,4.003
4.514,4.063
4.501,4.112
4.49,4.174
4.471,4.226
4.46,4.28
4.442,4.328
4.424,4.376
4.407,4.425
4.384,4.457
4.37,4.481
4.35,4.497
4.331,4.503
4.305,4.49
4.285,4.464
4.26,4.412
4.247,4.361
4.223,4.278
4.203,4.19
4.18,4.084
4.166,3.971
4.14,3.842
4.12,3.712
4.103,3.585
4.09,3.457
4.07,3.337
4.057,3.236
4.036,3.146
4.026,3.072
4.014,3.022
4.001,3
3.991,3.002
3.98,3.026
3.967,3.08
3.961,3.153
3.952,3.249
3.946,3.368
3.937,3.496
3.936,3.636
3.93,3.786
3.92,3.927
3.921,4.068
3.913,4.199
3.91,4.313
3.905,4.421
3.904,4.507
3.9,4.573
3.895,4.612
3.893,4.636
3.89,4.631
3.886,4.608
3.879,4.567
3.882,4.517
3.878,4.452
3.875,4.38
3.869,4.298
3.872,4.22
3.867,4.147
3.863,4.073
3.864,4.005
3.856,3.947
3.856,3.9
3.855,3.867
3.852,3.837
3.85,3.814
3.848,3.798
3.853,3.791
3.855,3.79
3.852,3.777
3.855,3.772
3.86,3.761
3.861,3.745
3.867,3.72
3.871,3.689
3.876,3.649
3.883,3.6
3.891,3.548
3.9,3.492
3.911,3.434
3.917,3.372
3.924,3.318
3.934,3.271
3.944,3.234
3.954,3.206
3.954,3.195
3.969,3.208
3.971,3.229
3.978,3.275
3.984,3.339
3.987,3.422
3.988,3.523
3.993,3.64
3.987,3.771
3.984,3.904
3.983,4.057
3.978,4.211
3.964,4.363
3.956,4.518
3.947,4.664
3.938,4.816
3.916,4.949
3.898,5.078
3.882,5.196
3.863,5.306
3.845,5.406
3.82,5.5
3.799,5.571
3.773,5.64
3.752,5.696
3.732,5.746
3.71,5.777
3.691,5.806
3.675,5.826
3.658,5.825
3.644,5.815
3.625,5.784
3.619,5.737
3.618,5.676
3.611,5.591
3.612,5.488
3.619,5.363
3.631,5.219
3.641,5.052
3.662,4.871
3.68,4.67
3.708,4.462
3.738,4.235
3.775,4.011
3.815,3.784
3.866,3.563
3.91,3.35
3.964,3.156
4.018,2.976
4.072,2.824
4.138,2.699
4.203,2.602
4.27,2.537
4.337,2.508
4.403,2.505
4.471,2.541
4.537,2.604
4.603,2.696
4.665,2.801
4.73,2.93
4.787,3.064
4.843,3.217
4.892,3.366
4.937,3.507
4.981,3.652
5.011,3.778
5.044,3.897
5.064,3.993
5.085,4.072
5.1,4.142
5.101,4.188
5.098,4.224
5.087,4.244
5.075,4.252
5.05,4.262
5.021,4.263
4.983,4.263
4.944,4.269
4.894,4.277
4.844,4.296
4.787,4.321
4.728,4.359
4.663,4.402
4.593,4.447
4.525,4.498
4.452,4.555
4.379,4.608
4.307,4.657
4.231,4.691
4.157,4.714
4.088,4.728
4.018,4.708
3.955,4.678
3.892,4.62
3.831,4.536
3.774,4.426
3.725,4.301
3.677,4.151
3.639,3.987
3.602,3.82
3.57,3.636
3.549,3.456
3.528,3.281
3.516,3.116
3.509,2.975
3.508,2.844
3.51,2.746
3.517,2.675
3.528,2.634
3.546,2.627
3.566,2.65
3.601,2.708
3.62,2.789
3.656,2.903
3.686,3.034
3.722,3.18
3.755,3.343
3.792,3.509
3.83,3.672
3.866,3.837
3.9,3.985
3.935,4.127
3.963,4.245
3.997,4.345
4.023,4.419
4.052,4.473
4.072,4.498
4.09,4.497
4.105,4.475
4.12,4.435
4.13,4.378
4.135,4.298
4.136,4.213
4.136,4.118
4.13,4.016
4.12,3.91
4.109,3.808
4.095,3.707
4.08,3.619
4.064,3.539
4.04,3.462
4.02,3.403
3.99,3.349
3.97,3.313
3.942,3.291
3.915,3.275
3.89,3.272
3.866,3.273
3.841,3.29
3.814,3.304
3.789,3.329
3.774,3.357
3.748,3.377
3.727,3.404
3.712,3.425
3.699,3.449
3.686,3.459
3.673,3.464
3.665,3.469
3.66,3.46
3.651,3.443
3.654,3.426
3.653,3.401
3.652,3.372
3.657,3.334
3.66,3.294
3.661,3.252
3.668,3.208
3.676,3.17
3.679,3.125
3.688,3.091
3.697,3.057
3.705,3.031
3.71,3.014
3.718,3.01
3.722,3.007
3.728,3.018
3.733,3.036
3.733,3.066
3.732,3.103
3.736,3.144
3.728,3.196
3.725,3.246
3.72,3.301
3.711,3.356
3.699,3.411
3.693,3.466
3.677,3.512
3.658,3.551
3.648,3.583
3.631,3.613
3.611,3.628
3.591,3.635
3.57,3.637
3.55,3.624
3.522,3.605
3.504,3.587
3.478,3.557
3.456,3.529
3.433,3.496
3.409,3.465
3.385,3.429
3.366,3.41
3.342,3.383
3.323,3.367
3.3,3.356
3.283,3.35
3.269,3.354
3.249,3.365
3.238,3.383
3.222,3.408
3.211,3.433
3.203,3.469
3.196,3.505
3.189,3.544
3.185,3.58
3.183,3.62
3.184,3.663
3.182,3.7
3.183,3.733
3.19,3.762
3.191,3.788
3.198,3.808
3.206,3.82
3.22,3.833
3.222,3.829
3.238,3.826
3.246,3.814
3.261,3.795
3.276,3.767
3.288,3.736
3.303,3.695
3.317,3.654
3.332,3.607
3.354,3.559
3.368,3.508
3.381,3.451
3.396,3.401
3.417,3.352
3.431,3.309
3.45,3.273
3.468,3.238
3.478,3.214
3.497,3.2
3.508,3.195
3.527,3.197
3.544,3.217
3.555,3.242
3.569,3.27
3.577,3.302
3.59,3.347
3.602,3.389
3.612,3.429
3.623,3.466
3.626,3.494
3.632,3.517
3.64,3.533
3.643,3.535
3.652,3.526
3.655,3.509
3.66,3.48
3.656,3.438
3.659,3.395
3.656,3.344
3.657,3.291
3.654,3.244
3.65,3.2
3.644,3.166
3.64,3.144
3.631,3.133
3.623,3.144
3.617,3.171
3.605,3.215
3.591,3.272
3.581,3.351
3.572,3.445
3.556,3.538
3.546,3.647
3.53,3.757
3.513,3.864
3.502,3.966
3.485,4.057
3.473,4.139
3.46,4.2
3.444,4.244
3.429,4.271
3.414,4.269
3.406,4.258
3.389,4.214
3.382,4.165
3.375,4.102
3.361,4.028
3.358,3.945
3.348,3.863
3.346,3.785
3.343,3.71
3.34,3.646
3.34,3.591
3.338,3.543
3.34,3.509
3.349,3.492
3.35,3.483
3.359,3.484
3.362,3.487
3.378,3.503
3.386,3.517
3.398,3.533
3.415,3.545
3.43,3.553
3.442,3.552
3.456,3.545
3.477,3.538
3.494,3.521
3.508,3.5
3.527,3.469
3.547,3.452
3.561,3.424
3.585,3.413
3.601,3.404
3.615,3.406
3.632,3.422
3.648,3.457
3.668,3.508
3.683,3.574
3.694,3.648
3.707,3.737
3.721,3.847
3.733,3.959
3.74,4.072
3.747,4.179
3.756,4.282
3.76,4.375
3.761,4.45
3.769,4.511
3.771,4.545
3.77,4.558
3.768,4.537
3.768,4.491
3.764,4.422
3.759,4.334
3.76,4.225
3.752,4.096
3.746,3.959
3.738,3.818
3.727,3.68
3.721,3.555
3.714,3.442
3.707,3.349
3.695,3.279
3.688,3.239
3.682,3.233
3.672,3.263
3.665,3.324
3.658,3.42
3.647,3.547
3.645,3.703
3.638,3.878
3.634,4.071
3.629,4.271
3.627,4.48
3.629,4.685
3.629,4.876
3.633,5.052
3.634,5.207
3.64,5.332
3.651,5.423
3.657,5.484
3.666,5.499
3.676,5.477
3.692,5.42
3.706,5.322
3.72,5.19
3.742,5.026
3.758,4.832
3.781,4.618
3.809,4.388
3.828,4.147
3.86,3.896
3.883,3.65
3.915,3.41
3.944,3.176
3.978,2.962
4.002,2.759
4.041,2.593
4.072,2.442
4.106,2.32
4.14,2.225
4.173,2.157
4.205,2.121
4.235,2.111
4.263,2.119
4.291,2.15
4.32,2.204
4.345,2.28
4.366,2.36
4.394,2.464
4.414,2.572
4.42,2.675
4.435,2.792
4.446,2.914
4.45,3.033
4.456,3.149
4.456,3.263
4.448,3.366
