framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,batch_size,isl,tp_size,step,latency
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,1024,8,0,0.9046496033668519
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,2048,8,0,0.9932896018028259
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,4096,8,0,1.605567991733551
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,8192,8,0,3.807535982131958
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,16384,8,0,11.681651210784912
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,32768,8,0,36.86245155334473
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,65536,8,0,131.1935287475586
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,3,131072,8,0,508.54237670898436
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,16,8,0,0.840339195728302
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,32,8,0,0.8422879993915557
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,64,8,0,0.8284319937229156
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,128,8,0,0.837062406539917
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,256,8,0,0.8432639956474304
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,512,8,0,0.8691712021827698
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,1024,8,0,0.8871807992458344
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,2048,8,0,1.0437792003154756
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,4096,8,0,2.0650912284851075
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,8192,8,0,4.947580766677857
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,16384,8,0,15.711046504974366
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,32768,8,0,50.87561225891113
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,65536,8,0,177.57926177978516
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,4,131072,8,0,668.9036987304687
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,16,8,0,0.8542527914047241
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,32,8,0,0.8326463997364044
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,64,8,0,0.8352479934692383
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,128,8,0,0.8475520014762878
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,256,8,0,0.8467423975467682
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,512,8,0,0.891020804643631
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,1024,8,0,0.9162784039974212
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,2048,8,0,1.2350655913352966
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,4096,8,0,2.5575519800186157
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,8192,8,0,6.305622339248657
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,16384,8,0,19.772553825378417
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,32768,8,0,63.73573760986328
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,65536,8,0,222.50564575195312
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,5,131072,8,0,845.9541198730469
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,16,8,0,0.8492192029953003
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,32,8,0,0.8397279918193817
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,64,8,0,0.9706496000289917
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,128,8,0,0.8549536049365998
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,256,8,0,0.8482400059700013
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,512,8,0,0.8961279988288879
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,1024,8,0,0.9687871992588043
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,2048,8,0,1.4107808113098144
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,4096,8,0,2.8894495725631715
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,8192,8,0,7.407811212539673
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,16384,8,0,23.081807708740236
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,32768,8,0,76.73191986083984
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,65536,8,0,266.96422119140624
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,6,131072,8,0,1039.9724731445312
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,16,8,0,0.8469055891036987
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,32,8,0,0.8382527947425842
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,64,8,0,0.8323968052864075
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,128,8,0,0.8595391869544983
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,256,8,0,0.8757759988307953
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,512,8,0,0.8976640105247498
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,1024,8,0,0.9746303975582122
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,2048,8,0,1.8348960041999818
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,4096,8,0,3.8200703859329224
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,8192,8,0,10.017657470703124
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,16384,8,0,31.209948921203612
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,32768,8,0,101.97906265258788
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,65536,8,0,362.6819610595703
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,8,131072,8,0,1377.3110961914062
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,16,8,0,0.8379264056682587
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,32,8,0,0.853324806690216
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,64,8,0,0.8388256013393403
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,128,8,0,0.8546496033668518
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,256,8,0,0.8927680015563965
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,512,8,0,0.9733823955059051
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,1024,8,0,1.6825152039527893
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,2048,8,0,3.284550428390503
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,4096,8,0,7.798739290237426
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,8192,8,0,20.682022285461425
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,16384,8,0,64.17482261657715
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,32768,8,0,211.16405334472657
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,16,65536,8,0,740.1301452636719
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,16,8,0,0.8442975997924804
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,32,8,0,0.8507712006568908
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,64,8,0,0.8692159950733185
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,128,8,0,0.9071680009365082
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,256,8,0,0.9794143915176392
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,512,8,0,1.6402175903320313
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,1024,8,0,3.063471961021423
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,2048,8,0,6.682518482208252
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,4096,8,0,16.05855026245117
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,8192,8,0,42.370499801635745
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,16384,8,0,133.4356491088867
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,32,32768,8,0,424.8120422363281
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,16,8,0,0.8615424036979675
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,32,8,0,0.8822047889232636
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,64,8,0,0.905731201171875
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,128,8,0,0.9712192118167877
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,256,8,0,1.5994431972503662
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,512,8,0,2.990351986885071
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,1024,8,0,6.100319910049438
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,2048,8,0,13.578940773010254
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,4096,8,0,32.474067306518556
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,8192,8,0,87.59606399536133
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,64,16384,8,0,267.4636688232422
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,16,8,0,0.8715808033943176
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,32,8,0,0.8912223935127258
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,64,8,0,0.9803904056549072
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,128,8,0,1.5517696022987366
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,256,8,0,2.827625608444214
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,512,8,0,5.8043519973754885
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,1024,8,0,12.24076156616211
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,2048,8,0,27.303878593444825
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,4096,8,0,66.09157867431641
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,128,8192,8,0,176.30097045898438
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,16,8,0,0.9166751980781556
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,32,8,0,0.9727071940898895
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,64,8,0,1.5944447994232178
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,128,8,0,2.7786848306655885
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,256,8,0,5.555513668060303
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,512,8,0,11.57732172012329
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,1024,8,0,24.677939033508302
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,2048,8,0,54.26122894287109
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,256,4096,8,0,135.43670654296875
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,512,16,8,0,1.1006559789180757
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,512,32,8,0,1.6884095907211303
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,512,64,8,0,2.8489696264266966
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,512,128,8,0,5.398313665390015
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,512,256,8,0,11.242358493804932
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,512,512,8,0,23.429609489440917
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,512,1024,8,0,49.021840286254886
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,512,2048,8,0,112.85277404785157
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1024,16,8,0,1.9194432020187377
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1024,32,8,0,3.066550445556641
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1024,64,8,0,5.5853759765625
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1024,128,8,0,10.975379085540771
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1024,256,8,0,22.497830390930176
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1024,512,8,0,46.22408027648926
SGLang,0.5.0,NVIDIA H200,mla_context,flashinfer,fp8_block,fp8,1024,1024,8,0,102.01756210327149
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,16,1,0,0.9343263983726502
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,32,1,0,0.9026080012321472
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,64,1,0,0.9032863974571228
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,128,1,0,0.9028191983699798
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,256,1,0,0.9089600026607514
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,512,1,0,0.9646848022937775
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,1024,1,0,1.0559424042701722
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,2048,1,0,1.4966367959976197
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,4096,1,0,2.706323170661926
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,8192,1,0,7.16311354637146
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,16384,1,0,23.63697624206543
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,32768,1,0,86.84576110839843
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,65536,1,0,338.45546569824216
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,1,131072,1,0,1450.64560546875
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,16,1,0,0.9037631988525391
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,32,1,0,0.8955296039581299
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,64,1,0,0.9231679975986481
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,128,1,0,0.912720000743866
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,256,1,0,0.9788416028022766
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,512,1,0,1.0569952011108399
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,1024,1,0,1.372163188457489
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,2048,1,0,2.2322784185409548
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,4096,1,0,5.288566398620605
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,8192,1,0,14.82887372970581
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,16384,1,0,49.35490837097168
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,32768,1,0,173.95368347167968
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,2,65536,1,0,676.2242126464844
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,16,1,0,0.9074176013469696
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,32,1,0,0.9198495924472809
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,64,1,0,0.9320703983306885
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,128,1,0,0.9533695995807647
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,256,1,0,1.000771200656891
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,512,1,0,1.132889598608017
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,1024,1,0,1.80550719499588
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,2048,1,0,3.562985634803772
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,4096,1,0,8.02112307548523
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,8192,1,0,21.873388862609865
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,16384,1,0,73.0042938232422
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,32768,1,0,259.9672119140625
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,3,65536,1,0,1017.23779296875
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,16,1,0,0.8988959908485412
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,32,1,0,0.9116575956344605
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,64,1,0,0.9028928101062774
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,128,1,0,0.9459423959255219
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,256,1,0,1.0300864040851594
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,512,1,0,1.3210208058357238
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,1024,1,0,2.006991970539093
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,2048,1,0,4.267052745819091
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,4096,1,0,10.699033451080322
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,8192,1,0,29.315132713317873
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,16384,1,0,96.25489883422851
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,4,32768,1,0,346.6261871337891
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,16,1,0,0.8965791940689087
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,32,1,0,0.9453375995159149
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,64,1,0,0.9905344009399414
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,128,1,0,0.9772256016731262
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,256,1,0,1.052975982427597
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,512,1,0,1.4971199989318849
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,1024,1,0,2.423577618598938
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,2048,1,0,5.320563173294067
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,4096,1,0,13.34073600769043
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,8192,1,0,36.54152641296387
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,16384,1,0,120.24981460571288
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,5,32768,1,0,433.575244140625
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,16,1,0,0.8940608024597168
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,32,1,0,0.923881608247757
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,64,1,0,0.9631327986717224
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,128,1,0,0.9936159968376159
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,256,1,0,1.1433568120002746
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,512,1,0,1.7080159902572631
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,1024,1,0,3.1852895975112916
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,2048,1,0,6.362812757492065
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,4096,1,0,15.945715236663819
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,8192,1,0,45.867055892944336
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,16384,1,0,144.45703887939453
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,6,32768,1,0,520.6244567871094
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,16,1,0,0.8948287963867188
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,32,1,0,0.8987263977527619
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,64,1,0,0.9437760055065155
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,128,1,0,1.0459264159202575
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,256,1,0,1.2661728024482728
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,512,1,0,1.8850272059440614
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,1024,1,0,3.700223994255066
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,2048,1,0,8.561817646026611
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,4096,1,0,21.035308837890625
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,8192,1,0,61.27737312316894
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,8,16384,1,0,192.99632415771484
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,16,1,0,0.9081120073795319
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,32,1,0,0.9534367918968201
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,64,1,0,1.0375359952449799
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,128,1,0,1.2658016085624695
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,256,1,0,1.8205088019371032
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,512,1,0,3.4896959543228148
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,1024,1,0,7.541552019119263
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,2048,1,0,17.09246711730957
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,4096,1,0,44.74393844604492
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,16,8192,1,0,119.94990158081055
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,16,1,0,0.9645023941993713
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,32,1,0,1.0347807943820952
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,64,1,0,1.3136639952659608
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,128,1,0,1.8288032054901122
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,256,1,0,3.433574414253235
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,512,1,0,6.922780752182007
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,1024,1,0,14.839535999298096
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,2048,1,0,34.05212173461914
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,32,4096,1,0,86.48792343139648
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,64,16,1,0,1.1404512047767639
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,64,32,1,0,1.4117087960243224
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,64,64,1,0,1.8832512140274047
SGLang,0.5.0,NVIDIA H200,mla_context,fa3,fp8_block,fp8,64,128,1,0,3.290582370758057
